NXGN,-0,4530,0,5436,0,0517073660714285714285714286
NXPI,-1,3700,3,5500,0,0866071428571428571428571429
NXST,-2,5932,2,4592,0,2602752232142857142857142857
NXTM,-1,9800,0,5900,-0,0488839285714285714285714286
NYCB,-0,1891,0,3178,0,0285247767857142857142857143
NYLD,-0,9164,1,8638,0,0868477678571428571428571429
NYMT,-0,0963,0,1521,0,0039345982142857142857142857
NYMX,-0,4600,0,4500,0,0014066964285714285714285714
NYNY,-3,1000,6,7000,0,230703125
NYT,-0,3608,0,5963,0,0449944196428571428571428571
O,-1,0488,1,1528,0,0078095982142857142857142857
OAS,-3,3800,3,0300,0,1666741071428571428571428571
OC,-1,3208,1,4333,-0,0798296875
OCFC,-0,3065,0,7355,0,0303908482142857142857142857
OCLR,-0,1850,0,2000,0,0125446428571428571428571429
OCN,-2,8700,1,9700,-0,1358035714285714285714285714
ODC,-1,3525,1,4055,0,1404022321428571428571428571
ODFL,-0,8435,1,0916,0,0532993303571428571428571429
ODP,-0,4310,0,3654,0,0218125
OFC,-0,6519,0,8891,0,0001622767857142857142857143
OFG,-0,7461,0,7283,-0,0297790178571428571428571429
OFIX,-0,7800,0,5100,-0,05359375
OFLX,-0,6850,0,6210,0,03488125
OGE,-0,4500,0,8576,0,06418125
OHI,-0,9930,0,5564,0,0496767857142857142857142857
OI,-0,7800,1,2200,0,0387723214285714285714285714
OII,-3,1538,3,0627,-0,0058256696428571428571428571
OIS,-3,0700,2,9400,0,12796875
OKE,-0,8160,1,4975,0,1166772321428571428571428571
OLBK,-0,2829,0,4149,0,0089613839285714285714285714
OLED,-1,5659,7,4407,0,0264767857142857142857142857
OLN,-0,6305,0,8521,0,0252930803571428571428571429
OLP,-0,6380,0,6451,-0,0317321428571428571428571429
OMC,-1,6163,1,4758,0,103490625
OMCL,-0,9600,0,8500,-0,0167633928571428571428571429
OMER,-1,1100,2,0400,-0,0093973214285714285714285714
OMI,-0,9554,0,7207,0,0513325892857142857142857143
OMN,-0,3100,0,2700,0,0099107142857142857142857143
ON,-0,1700,0,4650,-0,0074776785714285714285714286
ONB,-0,2508,0,4931,0,0228625
ONVO,-0,6000,0,8400,0,1046205357142857142857142857
OPBK,-0,6000,0,7000,-0,0043918918918918918918918919
OPK,-0,9200,1,3700,0,04015625
OPY,-0,7735,0,8675,0,0664790178571428571428571429
ORA,-0,7730,1,0211,-0,0004879464285714285714285714
ORBC,-0,1400,0,3700,0,0336830357142857142857142857
ORC,-0,2241,0,1256,0,0100819196428571428571428571
ORCL,-0,5671,0,7464,0,0422321428571428571428571429
ORI,-0,3009,0,5169,0,0388428571428571428571428571
ORIG,-6598,2100,18610,3496,336,85963370535714285714285714
ORIT,-0,2308,0,3895,0,0108433035714285714285714286
ORLY,-9,2300,3,0900,-0,0275446428571428571428571429
ORN,-0,9400,1,3000,0,0459821428571428571428571429
ORRF,-0,6567,0,5723,0,0045839285714285714285714286
OSBC,-0,6142,0,2972,-0,0340975446428571428571428571
OSIS,-2,0500,1,6600,-0,0053794642857142857142857143
OSK,-4,8154,1,6705,0,0574361607142857142857142857
OSPN,-0,2500,0,1300,-0,0122544642857142857142857143
OSTK,-3,5000,1,4100,-0,0788616071428571428571428571
OSUR,-0,4300,0,6500,0,0350223214285714285714285714
OTTR,-0,5631,0,7619,0,0554345982142857142857142857
OVBC,-1,0871,1,2739,0,0316212053571428571428571429
OVLY,-0,1458,0,1732,0,004080240963855421686746988
OXM,-2,2999,3,4311,0,1768455357142857142857142857
OXY,-1,7715,1,7059,0,1231116071428571428571428571
OZK,-0,5148,0,9831,0,0458511160714285714285714286
P,-2,7300,2,2100,0,1012723214285714285714285714
PACB,-0,9900,2,5200,0,0086607142857142857142857143
PACW,-0,3982,1,1645,0,1215272321428571428571428571
PAG,-2,1052,1,6966,-0,0275151785714285714285714286
PANW,-1,5700,1,4700,-0,1504241071428571428571428571
PAR,-0,1700,0,3000,0,0220535714285714285714285714
PATK,-0,6222,0,9333,0,0029950892857142857142857143
PAYX,-0,5590,0,6531,0,0388919642857142857142857143
PB,-1,3479,1,5560,0,0548241071428571428571428571
PBCT,-0,5679,0,2993,0,0019560267857142857142857143
PBF,-0,6934,1,9915,0,0969522321428571428571428571
PBH,-1,5500,3,3800,0,0052008928571428571428571429
PBI,-0,3869,1,2081,0,0913975446428571428571428571
PBIP,-0,5142,0,5618,0,0128763392857142857142857143
PBYI,-7,6400,3,7800,-0,490625
PCAR,-1,3649,1,2699,-0,0039308035714285714285714286
PCG,-0,8089,0,9034,0,0044493303571428571428571429
PCH,-0,7788,1,4997,0,0103194196428571428571428571
PCRX,-2,8700,4,1500,0,2746428571428571428571428571
PCYG,-0,9600,1,2400,0,0204241071428571428571428571
PCYO,-0,4700,0,4900,0,0270982142857142857142857143
PDCE,-4,4500,4,5340,-0,01375
PDCO,-0,5724,0,9033,0,0479142857142857142857142857
PDFS,-0,6800,0,9800,0,0326116071428571428571428571
PDLI,-0,2033,0,2905,0,0160517857142857142857142857
PDM,-0,3209,0,4227,-0,0073388392857142857142857143
PEB,-0,6552,0,7299,0,0343839285714285714285714286
PEBK,-0,2949,0,3876,0,0136729977116704805491990847
PEBO,-0,4883,0,9650,0,0347131696428571428571428571
PEG,-0,5370,0,8758,0,0169698660714285714285714286
PEGA,-0,7757,1,0899,0,0438946428571428571428571429
PEI,-0,4241,0,5707,-0,0278828125
PENN,-45,2200,1,1800,-1,0139285714285714285714285714
PEP,-1,1937,1,7819,0,1041042410714285714285714286
PERY,-0,5300,0,6500,0,0290625
PES,-0,4000,0,3500,0,020625
PETS,-1,3648,0,5459,-0,0322024553571428571428571429
PETX,-3,9300,2,6500,0,1191071428571428571428571429
PF,-1,0210,1,1897,0,0021930803571428571428571429
PFBC,-0,5441,1,2196,0,0768736607142857142857142857
PFBI,-0,1771,0,4030,0,0330654017857142857142857143
PFE,-0,3179,0,5355,0,0590189732142857142857142857
PFG,-0,8514,1,2727,0,0857841517857142857142857143
PFIE,-0,4400,0,4500,0,0315848214285714285714285714
PFIS,-1,9698,1,5185,0,0170846625766871165644171779
PFPT,-2,0400,4,1300,0,0084821428571428571428571429
PFS,-0,2022,1,0955,0,048365625
PFSI,-0,9914,0,8540,-0,0421446428571428571428571429
PFSW,-0,3700,0,6600,0,0373660714285714285714285714
PG,-1,3805,1,2109,0,0714415178571428571428571429
PGC,-0,3925,0,5073,0,0055991071428571428571428571
PGNX,-0,4200,0,2700,-0,03609375
PGR,-0,3842,0,4104,0,0067627232142857142857142857
PGTI,-0,6500,0,4600,-0,0381696428571428571428571429
PH,-2,1105,5,0852,0,2592794642857142857142857143
PHH,-1,0500,1,8300,0,0253794642857142857142857143
PHIIK,-1,0300,1,6400,0,1105357142857142857142857143
PHM,-0,6153,1,0908,-0,0049857142857142857142857143
PHX,-0,6995,0,7570,0,0244852678571428571428571429
PICO,-0,5555,1,1687,0,0189546875
PII,-4,8402,4,1695,0,1349580357142857142857142857
PIR,-2,7724,0,6359,-0,0226410714285714285714285714
PJC,-0,7788,2,1369,-0,0183776785714285714285714286
PKBK,-0,1856,0,2818,0,0015762013729977116704805492
PKE,-0,4318,0,9815,0,0030794642857142857142857143
PKG,-3,1920,2,1105,-0,0061162946428571428571428571
PKI,-0,7204,1,0241,-0,0201017857142857142857142857
PKOH,-3,3825,1,7857,0,0563660714285714285714285714
PLAB,-0,3400,0,3500,0,01421875
PLCE,-1,4862,2,1015,-0,0636729910714285714285714286
PLD,-0,8225,1,3652,0,0284872767857142857142857143
PLOW,-0,1845,0,2516,0,0119799107142857142857142857
PLPC,-14,9974,3,1672,0,0575674107142857142857142857
PLT,-6,3500,1,5568,-0,0695417410714285714285714286
PLUG,-0,0898,0,0987,-0,0025669642857142857142857143
PLUS,-1,3450,1,5900,-0,0581584821428571428571428571
PLXS,-0,6800,1,8100,0,0717410714285714285714285714
PM,-1,4422,1,6204,0,0599799107142857142857142857
PMBC,-0,2000,0,1900,-0,0012946428571428571428571429
PMT,-0,4602,0,3181,0,0056808035714285714285714286
PNC,-1,1498,2,3534,0,0105256696428571428571428571
PNFP,-0,5621,1,1909,0,04610625
PNM,-0,3839,0,5932,0,0339705357142857142857142857
PNR,-1,5257,1,4655,0,0877071428571428571428571429
PNW,-0,8705,1,4328,0,0439575892857142857142857143
PODD,-2,1500,2,3400,-0,00484375
POL,-0,7957,1,2076,0,0367392857142857142857142857
POOL,-1,9291,1,4140,-0,0246537946428571428571428571
POR,-0,4814,0,6963,0,0277408482142857142857142857
POST,-1,3000,1,3100,-0,0321428571428571428571428571
POWI,-2,2777,5,5995,0,0107238839285714285714285714
POWL,-1,3351,1,9766,0,0798256696428571428571428571
PPBI,-0,3200,0,4420,0,02328125
PPC,-0,8315,0,5027,-0,0369816964285714285714285714
PPG,-2,3733,3,8391,0,2051484375
PPL,-0,4675,0,5784,0,0067921875
PRA,-0,5833,0,7239,-0,0050011160714285714285714286
PRAA,-3,4900,1,5700,-0,04703125
PRFT,-0,7500,1,8500,0,0687053571428571428571428571
PRGO,-1,9257,9,0155,0,6194575892857142857142857143
PRGS,-0,6113,0,9121,0,0219819196428571428571428571
PRGX,-0,2500,0,8500,0,0180803571428571428571428571
PRI,-0,5863,1,1063,0,0669716517857142857142857143
PRIM,-0,9311,2,2174,0,0910834821428571428571428571
PRK,-1,0557,1,7298,0,0082854910714285714285714286
PRLB,-4,6800,4,6700,0,2501785714285714285714285714
PRMW,-0,1100,0,1200,-0,0076339285714285714285714286
PRO,-1,5300,1,7500,0,0492633928571428571428571429
PRSC,-3,6500,1,1000,0,0014955357142857142857142857
PRTA,-1,2900,3,3300,0,1291852678571428571428571429
PRTK,-4,0274,3,0206,0,0761629464285714285714285714
PRU,-1,3329,2,7003,0,1122970982142857142857142857
PSA,-2,9305,5,9706,0,0408154017857142857142857143
PSB,-1,8122,1,8628,0,1184602678571428571428571429
PSMT,-4,2214,11,7623,0,6557386160714285714285714286
PSX,-1,2412,1,4495,0,1885819196428571428571428571
PTCT,-2,2700,4,6000,-0,1068303571428571428571428571
PTEN,-0,8860,1,1687,0,0861553571428571428571428571
PTLA,-3,5000,2,7240,-0,0015089285714285714285714286
PTN,-0,0346,0,0366,-0,0025819196428571428571428571
PTSI,-0,4900,0,6600,0,0905133928571428571428571429
PTVCB,-1,2887,1,3048,0,0602872767857142857142857143
PVH,-4,0130,5,1056,0,0843863839285714285714285714
PWOD,-1,5385,1,4494,0,0923620535714285714285714286
PWR,-0,5700,0,6800,0,0809375
PX,-1,8091,2,0853,0,0456660714285714285714285714
PXD,-12,3537,12,1044,-0,0452334821428571428571428571
PYX,-1,8000,2,4000,0,0578125
PZN,-0,1677,0,2635,0,028128125
PZZA,-0,6142,1,1299,0,0810553571428571428571428571
QADA,-0,4356,0,7292,0,0525366071428571428571428571
QCOM,-2,2613,1,1349,0,0125426339285714285714285714
QCRH,-0,3316,0,4389,0,0475736607142857142857142857
QDEL,-0,7900,0,7600,-0,0591294642857142857142857143
QEP,-0,8730,1,7956,0,0902319196428571428571428571
QGEN,-0,4781,0,8566,0,0381770089285714285714285714
QLYS,-1,6100,1,4900,-0,0206473214285714285714285714
QNST,-0,4300,0,3800,-0,0197544642857142857142857143
QRTEA,-0,3925,0,8200,0,0498772321428571428571428571
QUAD,-5,2423,1,2330,-0,1175497767857142857142857143
R,-1,5733,1,7431,0,1113366071428571428571428571
RAD,-0,2000,0,8700,0,0392633928571428571428571429
RAIL,-0,8609,1,3849,0,1202825892857142857142857143
RAVN,-0,8418,0,9377,0,034565625
RBBN,-1,4500,0,7500,-0,0776785714285714285714285714
RBC,-1,5468,1,5187,0,1997631696428571428571428571
RBCAA,-1,9950,0,4638,-0,0853435267857142857142857143
RCII,-1,0982,0,4316,-0,0689328125
RCKY,-3,8337,1,0879,-0,0046801339285714285714285714
RCL,-1,3686,2,3722,0,0777966517857142857142857143
RCM,-0,3600,0,6000,0,0013839285714285714285714286
RDC,-0,8341,0,6110,-0,0168595982142857142857142857
RDI,-0,3300,0,2200,0,0058258928571428571428571429
RDN,-1,2460,1,0267,-0,0186863839285714285714285714
RDNT,-0,3200,0,2400,-0,0067857142857142857142857143
RE,-4,0893,2,7531,0,3578310267857142857142857143
RECN,-1,3845,0,3067,-0,0119944196428571428571428571
REG,-0,9453,1,5755,0,0117774553571428571428571429
REGI,-1,7900,1,2300,-0,0295089285714285714285714286
REGN,-14,0500,20,6200,-0,2116964285714285714285714286
REI,-0,5799,1,5100,-0,0339930803571428571428571429
REIS,-0,5349,0,5612,0,0006279017857142857142857143
REN,-3,0000,2,8000,0,0540178571428571428571428571
RES,-0,4792,0,5606,0,0698310267857142857142857143
RESI,-0,7883,1,0298,0,1196433035714285714285714286
REV,-1,5500,0,9300,-0,0501339285714285714285714286
REX,-1,9900,1,5900,-0,0194866071428571428571428571
REXR,-0,4371,0,3759,-0,0173069196428571428571428571
RF,-0,3594,0,4672,0,0005334821428571428571428571
RGA,-1,0381,1,8816,0,1158174107142857142857142857
RGCO,-0,4393,0,5244,0,0146464530892448512585812357
RGEN,-0,5100,0,7000,0,0596651785714285714285714286
RGLD,-3,7875,3,9532,-0,0904359375
RGR,-3,6483,2,4027,0,3280729910714285714285714286
RGS,-0,3087,0,5500,0,01664375
RH,-3,5200,3,3100,0,1088169642857142857142857143
RHI,-1,3180,1,0068,0,0098305803571428571428571429
RHP,-0,6226,1,1978,0,1077609375
RHT,-6,2000,1,4000,-0,2053794642857142857142857143
RICK,-0,7162,0,5690,-0,022553125
RIG,-1,1842,2,9562,0,1693486607142857142857142857
RIGL,-0,1800,0,1800,-0,0198660714285714285714285714
RILY,-0,7164,0,7164,-0,0578630769230769230769230769
RJF,-1,0821,1,3080,0,0532497767857142857142857143
RL,-7,0855,8,5742,0,1433754464285714285714285714
RLGT,-0,2200,0,1200,0,0025892857142857142857142857
RLGY,-1,7645,3,0054,-0,0270089285714285714285714286
RLH,-0,1900,0,5100,0,00625
RLI,-0,7494,1,5026,0,14380625
RLJ,-0,7052,0,4882,0,0136908482142857142857142857
RM,-0,9200,1,3500,0,0433035714285714285714285714
RMBS,-0,3500,0,4400,0,0080133928571428571428571429
RMD,-6,1389,1,4621,-0,0781580357142857142857142857
RMTI,-0,7700,1,5600,0,0667857142857142857142857143
RNET,-1,1500,1,7500,0,1408705357142857142857142857
RNR,-1,2039,1,7443,0,1407839285714285714285714286
RNST,-0,5331,0,8404,0,0557058035714285714285714286
ROCK,-0,4700,0,7600,0,0746875
ROG,-2,3700,3,1600,0,0202232142857142857142857143
ROIC,-0,3042,0,2631,0,0183470982142857142857142857
ROK,-2,1692,3,5586,0,12425625
ROL,-0,4105,0,3460,0,0271493303571428571428571429
ROLL,-1,8469,1,6746,0,1140011160714285714285714286
ROP,-8,5242,3,7767,-0,1392535714285714285714285714
ROST,-0,4997,0,6398,0,0894450892857142857142857143
ROX,-0,0899,0,1251,0,0090803571428571428571428571
RP,-0,5500,1,8500,0,0850
RPAI,-0,3511,0,2731,-0,0017640625
RPM,-0,8894,0,8094,0,0803705357142857142857142857
RPT,-0,3948,0,3774,0,0042924107142857142857142857
RRC,-2,5269,2,9300,-0,0985714285714285714285714286
RRD,-0,6817,1,0853,0,0048448660714285714285714286
RRGB,-3,5300,7,4400,0,2760714285714285714285714286
RS,-1,6220,1,8715,0,0689350446428571428571428571
RSG,-0,4348,0,7720,0,0201464285714285714285714286
RST,-2,6900,0,3700,-0,0849107142857142857142857143
RTEC,-0,4000,0,3500,-0,0166294642857142857142857143
RTIX,-0,3300,0,1250,-0,0163169642857142857142857143
RTN,-1,6134,2,0641,0,1282616071428571428571428571
RTRX,-1,0100,1,0500,-0,0180549199084668192219679634
RUSHA,-0,6383,0,8576,0,0360756696428571428571428571
RUSHB,-0,5984,0,8577,0,0246510297482837528604118993
RUTH,-0,3315,0,9117,0,0377142857142857142857142857
RVSB,-0,1432,0,0955,-0,0020926339285714285714285714
RWT,-0,5910,0,4432,-0,0208375
RXN,-0,7900,1,0900,0,08609375
RYN,-6,5147,1,0776,-0,2228421875
S,-0,2500,0,2700,0,0085044642857142857142857143
SAFM,-2,5586,2,2516,0,0131698660714285714285714286
SAFT,-1,0752,1,4422,0,0659524553571428571428571429
SAH,-1,2117,0,7212,-0,0210133928571428571428571429
SAIA,-1,9500,1,5300,-0,0168080357142857142857142857
SAM,-18,1100,7,8300,0,2611607142857142857142857143
SAMG,-1,1057,0,9633,0,0158720982142857142857142857
SANM,-2,1500,0,6100,-0,0489732142857142857142857143
SASR,-0,3002,0,7518,0,0630765625
SATS,-1,0500,3,2500,0,1541517857142857142857142857
SAVE,-2,1000,5,0500,0,2493303571428571428571428571
SB,-0,4006,0,4770,0,0305584821428571428571428571
SBAC,-1,5400,3,2300,0,3353348214285714285714285714
SBBX,-0,3327,0,2567,0,004964603960396039603960396
SBCF,-0,4000,0,4000,0,0125
SBGI,-2,0810,1,9008,0,1115879464285714285714285714
SBH,-0,6500,1,0000,0,0225669642857142857142857143
SBNY,-2,5651,5,1042,0,3214834821428571428571428571
SBRA,-0,4781,0,9289,0,0551649553571428571428571429
SBSI,-0,5089,0,6644,0,0243631696428571428571428571
SBUX,-0,9491,0,9814,0,0631243303571428571428571429
SCCO,-0,9666,1,2919,-0,0214738839285714285714285714
SCG,-0,6883,1,1277,0,0016589285714285714285714286
SCHL,-0,6665,0,6370,-0,0059453125
SCHN,-1,6913,1,0181,0,0863410714285714285714285714
SCHW,-1,2263,1,2103,0,0386716517857142857142857143
SCI,-0,5779,0,3577,-0,0176837053571428571428571429
SCL,-1,4699,1,1984,0,0563236607142857142857142857
SCS,-0,6583,0,6063,0,0281366071428571428571428571
SCSC,-0,8400,1,9400,0,1882589285714285714285714286
SCVL,-0,7595,0,5126,-0,0214484375
SEAS,-0,8332,1,0194,0,0246453125
SEB,-114,6963,64,8184,-2,6071136160714285714285714286
SEE,-1,4481,1,7097,0,0125551339285714285714285714
SEIC,-0,8055,1,0709,0,0690685267857142857142857143
SEM,-0,2663,0,2378,0,0057091517857142857142857143
SEMG,-1,0305,1,7149,0,1221591517857142857142857143
SENEA,-1,0000,1,2500,-0,0096205357142857142857142857
SF,-1,3565,2,4357,-0,0000419642857142857142857143
SFE,-0,4600,0,4800,0,0725892857142857142857142857
SFL,-0,1534,0,2714,0,023046875
SFLY,-3,5600,3,1420,-0,1669196428571428571428571429
SFM,-2,8500,2,1000,0,1375
SFNC,-0,2942,0,4888,0,0627073660714285714285714286
SFST,-0,5000,0,3788,0,0127917620137299771167048055
SGA,-1,4520,1,2142,-0,0021216517857142857142857143
SGC,-0,3216,0,6959,0,0323868303571428571428571429
SGEN,-3,0500,1,9100,-0,1989732142857142857142857143
SGMO,-0,7200,1,5100,-0,0304464285714285714285714286
SGMS,-1,0500,1,0500,0,1003125
SGYP,-0,1900,0,2000,-0,0150669642857142857142857143
SHBI,-0,4030,0,4126,0,0088901785714285714285714286
SHEN,-1,9536,0,8138,0,0904747767857142857142857143
SHLD,-4,3000,6,5300,-0,0055580357142857142857142857
SHLO,-0,9900,1,2800,0,1410267857142857142857142857
SHO,-0,3229,0,3387,0,0022332589285714285714285714
SHOO,-1,1241,1,4580,0,0571308035714285714285714286
SHW,-5,6711,7,6659,0,1675446428571428571428571429
SIEB,-0,0345,0,0384,-0,0010605898123324396782841823
SIFI,-0,3096,0,2346,-0,0032350446428571428571428571
SIG,-2,9945,1,8175,0,1834439732142857142857142857
SIGA,-0,1800,0,2500,-0,0077232142857142857142857143
SIGI,-0,4040,0,5417,0,0564301339285714285714285714
SIR,-0,5068,0,6229,0,0393973214285714285714285714
SIRI,-0,1585,0,0994,-0,0029535714285714285714285714
SIVB,-3,3280,4,4000,0,3084821428571428571428571429
SIX,-0,7133,1,8308,0,0285658482142857142857142857
SJI,-0,6465,0,6633,0,0118814732142857142857142857
SJM,-3,7770,1,8885,0,0000660714285714285714285714
SJW,-1,3657,0,7587,0,0435854910714285714285714286
SKT,-0,3937,0,5659,0,01625625
SKX,-0,5167,0,6000,0,0103738839285714285714285714
SKY,-0,2353,0,3921,-0,0035926339285714285714285714
SKYW,-1,1940,0,6877,0,0371930803571428571428571429
SLAB,-2,2800,0,6800,-0,0365178571428571428571428571
SLB,-1,6645,2,2665,0,1125834821428571428571428571
SLCA,-2,0239,2,8561,0,1863658482142857142857142857
SLD,-0,2763,0,3154,-0,0011979910714285714285714286
SLG,-2,4764,2,4407,0,0112502232142857142857142857
SLGN,-1,7297,0,4536,-0,0290707589285714285714285714
SLM,-0,1621,0,1977,0,0072109375
SLP,-0,0711,0,2754,0,0116375
SM,-2,8992,2,3076,0,3057321428571428571428571429
SMG,-0,9486,0,9571,0,0487790178571428571428571429
SMMF,-0,5611,0,7344,0,0075083769633507853403141361
SMP,-1,5320,1,3751,0,0451979910714285714285714286
SMTC,-1,3400,1,1300,-0,0014285714285714285714285714
SN,-2,0800,1,2100,0,0516294642857142857142857143
SNA,-2,1903,2,5584,0,1090433035714285714285714286
SNBR,-5,2100,1,1900,-0,1014955357142857142857142857
SNH,-0,3595,0,5526,0,0084883928571428571428571429
SNHY,-2,2663,1,0915,0,1214332589285714285714285714
SNPS,-2,1300,0,8200,-0,0232366071428571428571428571
SNV,-0,5238,0,7202,0,0156417410714285714285714286
SNX,-1,4364,2,1979,0,0608491071428571428571428571
SO,-0,6072,1,1670,0,0204087053571428571428571429
SON,-0,6259,0,9088,0,0111379464285714285714285714
SONA,-0,1905,0,2371,0,0053707589285714285714285714
SONC,-0,5478,0,5942,0,0185258928571428571428571429
SPA,-1,5900,1,8400,0,050625
SPAR,-0,3149,0,2315,0,0050933035714285714285714286
SPB,-1,3733,2,5675,0,1154162946428571428571428571
SPG,-2,9282,2,9032,-0,0254395089285714285714285714
SPGI,-1,0261,1,7885,0,1876392857142857142857142857
SPLK,-3,1200,3,4300,0,0522544642857142857142857143
SPN,-0,7612,0,9828,0,0349928571428571428571428571
SPOK,-0,5297,0,4709,0,0370303571428571428571428571
SPPI,-0,3900,0,5210,0,0329910714285714285714285714
SPR,-0,4769,1,8381,0,1307790178571428571428571429
SPRO,-0,1413,0,0942,0,0026798387096774193548387097
SPSC,-4,7400,4,8700,-0,0216294642857142857142857143
SPTN,-0,6336,0,4997,0,0420256696428571428571428571
SPWR,-2,4900,3,2900,0,1681696428571428571428571429
SPXC,-6,2199,17,1917,1,0933685267857142857142857143
SR,-0,5675,0,8724,0,0685714285714285714285714286
SRC,-0,1473,0,2113,0,0169274553571428571428571429
SRCE,-0,7471,0,8420,0,1067328125
SRCI,-0,8700,0,7400,-0,0002901785714285714285714286
SRCL,-6,3300,2,3100,0,01109375
SRDX,-0,9400,1,5600,0,0549776785714285714285714286
SRE,-1,5987,2,3331,0,099596875
SREV,-1,7400,0,9450,-0,08796875
SRI,-0,6000,0,5800,0,0112276785714285714285714286
SRPT,-23,4020,6,6100,-0,5211830357142857142857142857
SSB,-1,6703,2,5240,0,113240625
SSD,-0,8503,1,7283,0,085940625
SSNC,-0,9526,1,0401,0,0252040178571428571428571429
SSP,-0,4293,0,8491,0,0624368303571428571428571429
SSTK,-3,5086,9,5165,0,2966716517857142857142857143
SSYS,-4,0400,8,0670,0,7256696428571428571428571429
ST,-2,0800,1,1100,-0,0305357142857142857142857143
STAA,-0,7200,0,4700,0,0020758928571428571428571429
STAG,-0,3531,0,4038,0,0214517857142857142857142857
STBA,-1,0043,0,7312,0,0249962053571428571428571429
STBZ,-0,4291,0,3926,0,0230116071428571428571428571
STC,-0,9977,0,9258,-0,0201558035714285714285714286
STE,-1,6139,0,7328,0,0578475446428571428571428571
STFC,-0,9845,1,3893,0,0337424107142857142857142857
STI,-0,9244,1,2744,0,0326785714285714285714285714
STLD,-0,3208,0,6117,0,0513287946428571428571428571
STML,-5,0000,3,9500,-0,31678125
STMP,-2,8500,5,4900,0,0908705357142857142857142857
STNG,-0,2493,0,5550,0,0372700892857142857142857143
STRA,-9,6435,3,3243,-0,0771555803571428571428571429
STRL,-0,4200,0,3900,0,0209598214285714285714285714
STRS,-0,6653,0,8244,0,0700789473684210526315789474
STT,-2,0800,2,1349,0,0334758928571428571428571429
STWD,-0,1797,0,3870,0,0374254464285714285714285714
STX,-1,2386,1,6025,0,1391214285714285714285714286
STZ,-1,3877,1,9659,0,1938698660714285714285714286
SUI,-0,8955,1,3681,-0,0511408482142857142857142857
SUP,-0,3714,0,3714,0,0178825892857142857142857143
SUPN,-0,3200,0,3700,0,0073214285714285714285714286
SVRA,-2,3240,2,6880,-0,03553125
SVU,-4,7600,2,3800,-0,10328125
SWK,-11,5391,2,5231,-0,1724223214285714285714285714
SWKS,-1,3824,1,2499,0,0079017857142857142857142857
SWM,-7,5262,2,1840,-0,1295455357142857142857142857
SWN,-1,1300,0,9800,-0,0499776785714285714285714286
SWX,-0,8938,1,5423,0,1485035714285714285714285714
SXC,-0,3663,0,4978,0,1162256696428571428571428571
SXI,-2,5945,1,5754,0,0822763392857142857142857143
SXT,-1,0049,2,8635,0,124315625
SYBT,-0,6907,0,6878,0,0495671875
SYK,-1,9031,1,2924,0,0617455357142857142857142857
SYKE,-0,4400,2,0300,0,06875
SYMC,-2,2669,0,4128,-0,0405747767857142857142857143
SYNA,-8,2200,3,0000,0,1431696428571428571428571429
SYNL,-1,5758,0,7916,0,0157988839285714285714285714
SYNT,-0,6061,1,1668,0,0749069196428571428571428571
SYX,-0,2228,0,2050,0,0006573660714285714285714286
SYY,-0,5697,1,2271,0,0109321428571428571428571429
T,-0,7258,0,5523,0,022140625
TAHO,-1,2107,1,0324,0,0369495535714285714285714286
TAP,-1,5249,1,2181,0,0834866071428571428571428571
TAST,-0,2400,0,4500,0,0022098214285714285714285714
TBBK,-1,6100,0,5780,-0,0237723214285714285714285714
TBI,-0,9300,1,4200,-0,0178794642857142857142857143
TBNK,-0,5900,0,4361,0,0284055803571428571428571429
TCBI,-2,1600,5,9500,0,1647991071428571428571428571
TCBK,-0,6183,0,9911,0,1091058035714285714285714286
TCF,-0,3564,0,4569,0,015090625
TCFC,-1,2423,0,9270,0,0155576142131979695431472081
TCI,-0,3205,0,4450,0,0221322485207100591715976331
TCO,-2,2550,1,6873,-0,0496647321428571428571428571
TCX,-1,2000,0,4400,0,0395535714285714285714285714
TDC,-9,6700,2,0300,-0,3887946428571428571428571429
TDG,-3,4947,4,3758,0,0482627232142857142857142857
TDS,-1,3719,0,7712,0,0353279017857142857142857143
TDW,-62,3463,44,8204,1,3365064732142857142857142857
TDY,-1,8400,2,9200,0,1135491071428571428571428571
TECD,-0,7100,1,7900,0,0651785714285714285714285714
TECH,-1,4391,4,5714,0,1964560267857142857142857143
TEL,-1,7658,1,2859,-0,0331729910714285714285714286
TELL,-0,3200,0,2400,-0,0032142857142857142857142857
TEN,-1,8673,1,7222,0,1074455357142857142857142857
TER,-0,3538,0,5355,0,0229392857142857142857142857
TEX,-1,7005,1,8247,0,0407970982142857142857142857
TFSL,-0,2060,0,5698,0,0079625
TFX,-0,8863,3,8979,0,347440625
TG,-1,8612,1,4836,-0,0085296875
TGH,-2,6583,1,4044,0,0055645089285714285714285714
TGI,-6,1649,2,3388,-0,1451051339285714285714285714
TGNA,-0,5141,0,5375,0,0235535714285714285714285714
TGT,-0,7803,1,1789,0,0368877232142857142857142857
TGTX,-0,5700,0,4900,-0,0615736607142857142857142857
THC,-4,2600,2,5300,0,0703571428571428571428571429
THFF,-0,7742,1,1349,0,0657421875
THG,-0,5994,2,2276,0,1797238839285714285714285714
THO,-3,7944,1,9022,0,034159375
THR,-0,6600,2,6900,0,0885267857142857142857142857
THRM,-1,3800,2,5800,0,1043080357142857142857142857
THS,-2,6800,1,3300,0,0488616071428571428571428571
TIF,-1,5493,1,5949,0,0638026785714285714285714286
